url,path,tipo_detectado,status,content_type,titulo,fuente
https://artiani.com.mx/producto/Tortuguero-de-rinon-en-kit/TOR-01,/producto/Tortuguero-de-rinon-en-kit/TOR-01,producto_legacy,200,"text/html; charset=UTF-8","Producto - Tortuguero de rinon en kit",crawl
https://artiani.com.mx/producto/Transportadora-capsula-apolo-para-mascotas/TRAP-01,/producto/Transportadora-capsula-apolo-para-mascotas/TRAP-01,producto_legacy,200,"text/html; charset=UTF-8","Producto - Transportadora capsula apolo para mascotas",crawl
https://artiani.com.mx/producto/Transportadora-capsula-mercurio-para-mascotas/TRAP-02,/producto/Transportadora-capsula-mercurio-para-mascotas/TRAP-02,producto_legacy,200,"text/html; charset=UTF-8","Producto - Transportadora capsula mercurio para mascotas",crawl
https://artiani.com.mx/producto/Transportadora-maletin-delta-armable-chica-/TRA-22,/producto/Transportadora-maletin-delta-armable-chica-/TRA-22,producto_legacy,200,"text/html; charset=UTF-8","Producto - Transportadora maletin delta armable chica",crawl
https://artiani.com.mx/producto/Transportadora-maletin-delta-armable-mediana-/TRA-21,/producto/Transportadora-maletin-delta-armable-mediana-/TRA-21,producto_legacy,200,"text/html; charset=UTF-8","Producto - Transportadora maletin delta armable mediana",crawl
https://artiani.com.mx/producto/categoria/alimento-para-gatos,/producto/categoria/alimento-para-gatos,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Alimento-para-gatos",crawl
https://artiani.com.mx/producto/categoria/alimento-para-perros-,/producto/categoria/alimento-para-perros-,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Alimento-para-perros-",crawl
https://artiani.com.mx/producto/categoria/alimentos-de-acuario,/producto/categoria/alimentos-de-acuario,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Alimentos-de-acuario",crawl
https://artiani.com.mx/producto/categoria/alimentos-para-aves,/producto/categoria/alimentos-para-aves,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Alimentos-para-aves",crawl
https://artiani.com.mx/producto/categoria/alimentos-para-mamiferos-roedores,/producto/categoria/alimentos-para-mamiferos-roedores,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Alimentos-para-mamiferos-roedores",crawl
https://artiani.com.mx/producto/categoria/alimentos_para_reptiles,/producto/categoria/alimentos_para_reptiles,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Alimentos para reptiles",crawl
https://artiani.com.mx/producto/categoria/antipulgas-para-perros-y-gatos,/producto/categoria/antipulgas-para-perros-y-gatos,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Antipulgas-para-perros-y-gatos",crawl
https://artiani.com.mx/producto/categoria/camas-casas-y-colchones-para-perros,/producto/categoria/camas-casas-y-colchones-para-perros,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Camas-casas-y-colchones-para-perros",crawl
https://artiani.com.mx/producto/categoria/dispensadores_de_agua_y_comida,/producto/categoria/dispensadores_de_agua_y_comida,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Dispensadores de agua y comida",crawl
https://artiani.com.mx/producto/categoria/filtracion_y_oxigenacion,/producto/categoria/filtracion_y_oxigenacion,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Filtracion y oxigenacion",crawl
https://artiani.com.mx/producto/categoria/habitat-para-mamiferos,/producto/categoria/habitat-para-mamiferos,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Habitat-para-mamiferos",crawl
https://artiani.com.mx/producto/categoria/jaulas_para_cuyos,/producto/categoria/jaulas_para_cuyos,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Jaulas para cuyos",crawl
https://artiani.com.mx/producto/categoria/jaulas_para_hamsters,/producto/categoria/jaulas_para_hamsters,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Jaulas para hamsters",crawl
https://artiani.com.mx/producto/categoria/peceras,/producto/categoria/peceras,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Peceras",crawl
https://artiani.com.mx/producto/categoria/peceras_equipadas,/producto/categoria/peceras_equipadas,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Peceras equipadas",crawl
"https://artiani.com.mx/producto/categoria/premios,-snacks-y-desgaste-de-dientes-para-roedor","/producto/categoria/premios,-snacks-y-desgaste-de-dientes-para-roedor",categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Premios,-snacks-y-desgaste-de-dientes-para-roedor",crawl
https://artiani.com.mx/producto/categoria/rascaderos-para-gato,/producto/categoria/rascaderos-para-gato,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Rascaderos-para-gato",crawl
